NAME	Neuroendocrine.cells	NK.cells	T.cells	Myeloid.cells	B.cells	Fibroblasts	Stromal.other.cells	RBCs.cells	Schwann.cells	Plasma.cells	pDC.cells	Endothelial.cells
S100A2	0.126952092209233	0.00668168906364386	0.0400901343818632	0.0534535125091509	0	0.0601352015727948	0	0	0.0133633781272877	0	0	0.0133633781272877
S100A16	0.394219654754988	0.00668168906364386	0.0400901343818632	0.00668168906364386	0.00668168906364386	1.12252376269217	0.0133633781272877	0	1.57019692995631	0	0	1.46328990493801
S100A14	0.0267267562545755	0	0	0	0	0	0.00668168906364386	0	0	0	0	0
S100A13	8.63942395929152	0.0601352015727948	0.434309789136851	0.267267562545755	0.0267267562545755	1.98446165190223	0.0400901343818632	0	0.821847754828195	0.0133633781272877	0.0200450671909316	0.915391401719209
S100A1	0.0267267562545755	0	0	0	0	0	0	0	0.046771823445507	0	0	0.00668168906364386
CHTOP	58.6050947772203	0.347447831309481	3.44775155684023	1.09579700643759	0.574625259473372	0.374174587564056	0.0334084453182193	0.0400901343818632	0.0601352015727948	0.0267267562545755	0.0534535125091509	0.213814050036604
SNAPIN	35.3127267013578	0.133633781272877	2.36531792852993	1.28288430021962	0.29399431880033	0.287312629736686	0.00668168906364386	0.0200450671909316	0.133633781272877	0	0.046771823445507	0.17372391565474
ILF2	261.173862119711	0.721622418873537	10.4033898720935	2.88648967549415	1.25615754396505	1.0356618048648	0.0734985797000825	0.12027040314559	0.3808562766277	0.0334084453182193	0.180405604718384	0.594670326664304
NPR1	0.0868619578273702	0	0	0	0	0.0935436468910141	0	0	0	0	0	0.227177428163891
INTS3	15.6685608542449	0.0668168906364386	1.0356618048648	0.420946411009563	0.153678848463809	0.17372391565474	0.00668168906364386	0	0.0734985797000825	0.00668168906364386	0.0334084453182193	0.140315470336521
SLC27A3	8.35879301861847	0.153678848463809	0.367492898500413	0.708259040746249	0.0200450671909316	0.280630940673042	0	0.0133633781272877	0.0200450671909316	0.00668168906364386	0.0200450671909316	0.240540806291179
GATAD2B	44.934358953005	0.220495739100247	2.07800529879324	0.681532284491674	0.387537965691344	0.273949251609398	0.0601352015727948	0.0133633781272877	0.160360537527453	0.0133633781272877	0.0801802687637263	0.227177428163891
DENND4B	14.1718625039886	0.153678848463809	1.34301950179242	0.701577351682606	0.29399431880033	0.0534535125091509	0.00668168906364386	0.00668168906364386	0.0668168906364386	0	0.0668168906364386	0.0334084453182193
CRTC2	13.6239640007698	0.160360537527453	1.40315470336521	0.58798863760066	0.240540806291179	0.12027040314559	0.00668168906364386	0.00668168906364386	0.0400901343818632	0	0.0601352015727948	0.0334084453182193
SLC39A1	9.8554913688747	0.0267267562545755	0.514490057900577	0.581306948537016	0.0400901343818632	0.160360537527453	0.00668168906364386	0	0.0200450671909316	0.00668168906364386	0.0133633781272877	0.100225335954658
CREB3L4	22.2433428928704	0.0868619578273702	0.454354856327783	0.146997159400165	0.0801802687637264	0.106907025018302	0	0	0.0200450671909316	0.0133633781272877	0.0267267562545755	0.0267267562545755
JTB	171.552366709056	1.14925051894674	18.3345547906388	7.27635939030817	2.10473205504782	1.92432645032943	0.0935436468910141	0.126952092209233	0.487763301646002	0.287312629736686	0.581306948537016	0.574625259473372
RAB13	10.9178799299941	0.0133633781272877	0.273949251609398	1.68378564403825	0.0534535125091509	2.16486725662061	0.046771823445507	0	0.741667486064469	0	0.0668168906364386	1.28956598928327
RPS27	3004.69543671907	52.852160493423	1318.11684665222	139.380033867611	195.45276848971	34.7247380637572	3.12034879272168	4.54354856327783	8.01134518730899	2.27177428163891	22.8981484211075	6.68168906364386
NUP210L	3.08025865833982	0	0.0267267562545755	0.0534535125091509	0	0.0200450671909316	0	0	0.0133633781272877	0	0	0.00668168906364386
TPM3	106.432625094783	1.97109827377494	27.6087392109764	14.2988145961979	3.0468502130216	1.08911531737395	0.227177428163891	0.0868619578273702	0.714940729809893	0.0334084453182193	0.427628100073207	1.71051240029283
C1orf189	0.213814050036604	0	0.00668168906364386	0.00668168906364386	0	0.00668168906364386	0	0	0	0	0	0
C1orf43	162.946351195083	0.608033704791592	8.29197612798203	5.41216814155153	1.2027040314559	1.13588714081946	0.046771823445507	0.12027040314559	0.387537965691344	0.0734985797000825	0.247222495354823	0.360811209436769
UBAP2L	38.5333008300342	0.140315470336521	2.02455178628409	1.16261389707403	0.260585873482111	0.280630940673042	0.0668168906364386	0.0267267562545755	0.153678848463809	0.00668168906364386	0.0267267562545755	0.146997159400165
HAX1	100.419104937504	0.654805528237099	10.5303419643027	3.00676007863974	1.24279416583776	0.841892822019127	0.0734985797000825	0.0734985797000825	0.29399431880033	0.133633781272877	0.240540806291179	0.340766142245837
AQP10	0.0668168906364386	0	0	0	0	0	0	0	0	0	0	0
ATP8B2	10.7775644596576	0.0400901343818632	1.00893504861022	0.0267267562545755	0.0534535125091509	0.0734985797000825	0	0.0133633781272877	0.0334084453182193	0	0.00668168906364386	0.0400901343818632
IL6R	0.29399431880033	0.00668168906364386	1.0356618048648	1.81741942531113	0.0267267562545755	0.0801802687637264	0.00668168906364386	0.00668168906364386	0.0133633781272877	0.0267267562545755	0.0601352015727948	0.0267267562545755
SHE	0.307357696927618	0	0.0200450671909316	0.133633781272877	0.00668168906364386	0.0334084453182193	0	0	0.00668168906364386	0	0	0.220495739100248
TDRD10	0.200450671909316	0	0.00668168906364386	0.0334084453182193	0	0.0200450671909316	0	0	0	0	0	0.046771823445507
UBE2Q1	28.1031842016861	0.106907025018302	1.69714902216554	0.975526603292004	0.17372391565474	0.260585873482111	0.0534535125091509	0.00668168906364386	0.0668168906364386	0.0133633781272877	0.0668168906364386	0.153678848463809
CHRNB2	4.60368376485062	0	0.0200450671909316	0.0334084453182193	0	0	0	0.0133633781272877	0	0	0	0.0133633781272877
ADAR	60.5761930509953	0.507808368836934	7.12268054184436	3.0468502130216	1.01561673767387	0.975526603292004	0.0334084453182193	0.0400901343818632	0.280630940673042	0.0734985797000825	0.17372391565474	0.815166065764551
KCNN3	2.3920446847845	0	0.0400901343818632	0.00668168906364386	0.0400901343818632	0.0200450671909316	0	0	0	0.0400901343818632	0	0.320721075054905
PMVK	59.9481142790127	0.314039385991262	4.80413443675994	2.25172921444798	0.561261881346085	0.46771823445507	0.0334084453182193	0.0267267562545755	0.213814050036604	0.0534535125091509	0.0935436468910141	0.213814050036604
PBXIP1	2.19827570193883	0.300676007863974	8.73296760618253	0.434309789136851	0.621397082918879	0.213814050036604	0.0200450671909316	0	0.0334084453182193	0.0200450671909316	0.0734985797000825	0.12027040314559
PYGO2	14.0315470336521	0.106907025018302	1.06238856111937	0.180405604718384	0.100225335954658	0.113588714081946	0	0.0133633781272877	0.0400901343818632	0.00668168906364386	0.0133633781272877	0.0534535125091509
SHC1	68.1532284491674	0.0734985797000825	1.22274909864683	0.654805528237099	0.133633781272877	0.567943570409728	0	0.00668168906364386	0.146997159400165	0.0200450671909316	0.00668168906364386	0.594670326664304
CKS1B	186.659665681955	0.29399431880033	4.9511315961601	1.89759969407486	1.05570687205573	0.608033704791592	0.0133633781272877	0.0868619578273702	0.220495739100247	0.046771823445507	0.140315470336521	0.17372391565474
FLAD1	33.3683551838375	0.126952092209233	1.32297443460148	0.567943570409728	0.180405604718384	0.100225335954658	0	0.0133633781272877	0.0668168906364386	0.0133633781272877	0.00668168906364386	0.0668168906364386
LENEP	0.0400901343818632	0.00668168906364386	0	0	0	0	0	0	0	0	0	0
ZBTB7B	0.975526603292004	0.0200450671909316	0.634760461046167	0.514490057900577	0.106907025018302	0.0734985797000825	0.0267267562545755	0.00668168906364386	0.0400901343818632	0	0.0133633781272877	0.0334084453182193
DCST2	0.454354856327783	0	0	0	0.0133633781272877	0	0	0	0	0	0	0.00668168906364386
DCST1	0.314039385991262	0	0.0200450671909316	0	0.00668168906364386	0	0	0	0.00668168906364386	0	0	0.00668168906364386
ADAM15	10.7708827705939	0.0334084453182193	0.41426472194592	0.420946411009563	0.046771823445507	0.12027040314559	0.00668168906364386	0	0.0801802687637263	0.00668168906364386	0.00668168906364386	0.420946411009563
EFNA4	0.153678848463809	0.0801802687637264	0.614715393855235	0.106907025018302	0.146997159400165	0.0668168906364386	0	0	0.046771823445507	0	0.0334084453182193	0.0334084453182193
EFNA3	26.5998041623662	0.0133633781272877	0.247222495354823	0.106907025018302	0.0534535125091509	0.00668168906364386	0	0.0133633781272877	0.00668168906364386	0.00668168906364386	0.00668168906364386	0.0133633781272877
EFNA1	1.79069266905656	0	0.29399431880033	0.0200450671909316	0.0200450671909316	0.0534535125091509	0.0734985797000825	0	0	0	0	0.821847754828195
SLC50A1	19.1163124110851	0.193768982845672	2.77958265047585	1.31629274553784	0.648123839173455	0.287312629736686	0.0133633781272877	0.0133633781272877	0.0868619578273702	0.0534535125091509	0.0400901343818632	0.227177428163891
DPM3	43.451023980876	0.374174587564056	4.81749781488723	1.85082787062935	0.427628100073207	0.70825904074625	0.0534535125091509	0.0334084453182193	0.29399431880033	0.0868619578273702	0.0668168906364386	0.354129520373125
KRTCAP2	68.2534537851221	0.628078771982523	8.97350841247371	3.54797689279489	0.835211132955483	0.855256200146415	0.0734985797000825	0.046771823445507	0.447673167264139	0.213814050036604	0.233859117227535	0.454354856327783
TRIM46	11.0114235768851	0.0133633781272877	0.167042226591097	0.046771823445507	0.0267267562545755	0.0133633781272877	0	0.00668168906364386	0.0267267562545755	0	0	0.0267267562545755
MUC1	0.434309789136851	0	0.0668168906364386	0.046771823445507	0	0.0267267562545755	0.0334084453182193	0	0	0.00668168906364386	0	0
THBS3	4.61036545391427	0.0267267562545755	0.227177428163891	0.140315470336521	0.0267267562545755	0.17372391565474	0	0	0.0400901343818632	0	0	0.0133633781272877
MTX1	36.0677575655496	0.12027040314559	1.91096307220214	0.988889981419292	0.280630940673042	0.340766142245837	0.0601352015727948	0	0.160360537527453	0.0267267562545755	0.0200450671909316	0.12027040314559
GBAP1	0.300676007863974	0.00668168906364386	0.0133633781272877	0.0267267562545755	0	0	0	0	0.00668168906364386	0	0	0
GBA	2.32522779414806	0.0267267562545755	0.287312629736686	0.347447831309481	0.0267267562545755	0.046771823445507	0.00668168906364386	0	0.0200450671909316	0.00668168906364386	0	0.0267267562545755
FAM189B	25.0630156777281	0.0534535125091509	0.708259040746249	0.354129520373125	0.0801802687637264	0.113588714081946	0.00668168906364386	0.00668168906364386	0.0601352015727948	0	0.00668168906364386	0.0734985797000825
SCAMP3	27.2679730687306	0.0734985797000825	2.23168414725705	0.808484376700907	0.247222495354823	0.160360537527453	0.0133633781272877	0.00668168906364386	0.0801802687637263	0.0133633781272877	0.0267267562545755	0.180405604718384
CLK2	9.31427455471955	0.0400901343818632	0.574625259473372	0.187087293782028	0.0267267562545755	0.0668168906364386	0.0267267562545755	0.0200450671909316	0.0200450671909316	0.00668168906364386	0	0.0400901343818632
HCN3	14.465856822789	0	0.0868619578273702	0.0801802687637264	0.0200450671909316	0.0133633781272877	0	0.00668168906364386	0	0	0.00668168906364386	0.00668168906364386
PKLR	0.0935436468910141	0	0.00668168906364386	0.00668168906364386	0	0	0	0	0	0	0	0
FDPS	109.613109089078	0.507808368836934	6.71509750896208	1.51674341744716	0.79512099857362	0.895346334528278	0.0668168906364386	0.0334084453182193	0.29399431880033	0.046771823445507	0.12027040314559	0.888664645464634
RUSC1-AS1	0.547898503218797	0.00668168906364386	0.0334084453182193	0.0267267562545755	0	0.0133633781272877	0.00668168906364386	0	0	0	0	0.00668168906364386
RUSC1	37.6513178736332	0.0801802687637264	0.955481536101072	0.547898503218797	0.0668168906364386	0.29399431880033	0	0.00668168906364386	0.106907025018302	0	0.00668168906364386	0.0734985797000825
ASH1L	74.1533852283196	0.46771823445507	5.71952583847915	1.59024199714724	1.07575193924666	1.04234349392844	0.0801802687637264	0.0334084453182193	0.233859117227535	0.0334084453182193	0.12027040314559	0.374174587564056
ASH1L-IT1	0	0	0	0	0	0	0	0	0	0	0	0
POU5F1P4	0.0334084453182193	0	0	0	0	0	0	0	0	0	0	0
ASH1L-AS1	7.0224552058897	0.046771823445507	0.534535125091509	0.0668168906364386	0.106907025018302	0.0133633781272877	0.0133633781272877	0.0133633781272877	0.0200450671909316	0.00668168906364386	0.00668168906364386	0.00668168906364386
MSTO1	8.24520430453653	0.0267267562545755	0.29399431880033	0.160360537527453	0.0534535125091509	0.0601352015727948	0	0.00668168906364386	0.0267267562545755	0.0200450671909316	0	0.0267267562545755
YY1AP1	24.2144411666454	0.113588714081946	1.53010679557444	0.648123839173455	0.227177428163891	0.146997159400165	0	0.0133633781272877	0.0868619578273702	0	0.00668168906364386	0.0868619578273702
DAP3	41.1324778757916	0.240540806291179	7.26967770124452	2.09136867692053	0.728304107937181	0.420946411009563	0.0334084453182193	0.0133633781272877	0.146997159400165	0	0.12027040314559	0.12027040314559
MSTO2P	0.0133633781272877	0	0	0	0	0	0	0	0	0	0	0
GON4L	45.5223475906056	0.320721075054905	3.66156560687684	0.801802687637264	0.447673167264139	0.474399923518714	0.0200450671909316	0.0334084453182193	0.260585873482111	0.0267267562545755	0.0267267562545755	0.20713236097296
SYT11	134.662761388678	0.106907025018302	0.895346334528278	0.641442150109811	0.140315470336521	0.240540806291179	0	0.0868619578273702	0.280630940673042	0.00668168906364386	0.00668168906364386	0.180405604718384
RIT1	9.9156265704475	0.153678848463809	1.95105320658401	1.54347017370173	0.340766142245837	0.287312629736686	0.0200450671909316	0.0267267562545755	0.0935436468910141	0.0200450671909316	0.0334084453182193	0.0868619578273702
ARHGEF2	11.8733614660951	0.3808562766277	2.04459685347502	1.44992652681072	0.50112667977329	0.400901343818632	0.0133633781272877	0.00668168906364386	0.247222495354823	0.0267267562545755	0.0334084453182193	0.126952092209233
SSR2	316.992692557392	2.12477712223875	35.3194083904215	9.21404921876489	3.06021359114889	3.13371217084897	0.146997159400165	0.146997159400165	1.4165180814925	0.454354856327783	0.634760461046167	0.801802687637264
UBQLN4	12.3744881458684	0.0267267562545755	0.58798863760066	0.354129520373125	0.0668168906364386	0.12027040314559	0	0.00668168906364386	0.046771823445507	0.00668168906364386	0.0133633781272877	0.0601352015727948
LAMTOR2	90.844244509302	0.487763301646002	7.06254534027156	8.53251693427321	0.801802687637264	0.975526603292004	0.0801802687637264	0.0400901343818632	0.487763301646002	0.046771823445507	0.20713236097296	0.574625259473372
RAB25	0.29399431880033	0	0.180405604718384	0.00668168906364386	0.00668168906364386	0	0	0	0	0	0	0
MEX3A	99.9313416358576	0.0200450671909316	0.187087293782028	0.153678848463809	0.0334084453182193	0.100225335954658	0	0.0601352015727948	0.0935436468910141	0	0.00668168906364386	0.100225335954658
LMNA	44.0857844419222	1.55015186276538	10.5236602752391	11.2920545175581	0.367492898500412	5.9867934010249	0.494444990709646	0.0133633781272877	2.27845597070256	0.0601352015727948	0.0734985797000825	1.83078280343842
SEMA4A	1.3096110564742	0.0200450671909316	0.227177428163891	2.23168414725705	0.146997159400165	0.20713236097296	0.0200450671909316	0	0.0133633781272877	0.0267267562545755	0.0668168906364386	0.0133633781272877
SLC25A44	8.61269720303694	0.0400901343818632	0.808484376700908	0.648123839173455	0.0935436468910141	0.167042226591097	0.00668168906364386	0	0	0.00668168906364386	0.0200450671909316	0.0200450671909316
PMF1-BGLAP	0.995571670482936	0	0.0334084453182193	0.0200450671909316	0.00668168906364386	0.0200450671909316	0	0	0.0133633781272877	0	0	0
PMF1	50.0792595320108	0.400901343818632	4.94444990709646	1.49001666119258	0.641442150109811	0.454354856327783	0	0.0267267562545755	0.113588714081946	0.0133633781272877	0.126952092209233	0.160360537527453
BGLAP	0.96884491422836	0.00668168906364386	0.0668168906364386	0.0200450671909316	0.0133633781272877	0	0	0	0	0	0	0.00668168906364386
PAQR6	2.81299109579407	0.00668168906364386	0.0534535125091509	0.0601352015727948	0.00668168906364386	0.0133633781272877	0	0.00668168906364386	0.0133633781272877	0.00668168906364386	0.0133633781272877	0.00668168906364386
SMG5	12.9958852287873	0.0935436468910141	0.821847754828195	0.394219654754988	0.133633781272877	0.113588714081946	0.0267267562545755	0	0.0200450671909316	0.00668168906364386	0.0133633781272877	0.106907025018302
TMEM79	4.12260215226826	0	0.200450671909316	0.0734985797000825	0.0668168906364386	0.0133633781272877	0	0	0.00668168906364386	0.00668168906364386	0.00668168906364386	0.0200450671909316
CCT3	433.64830191955	0.79512099857362	14.7531694525256	3.86201627878615	2.05796023160231	1.43656314868343	0.0734985797000825	0.160360537527453	0.507808368836934	0.0334084453182193	0.253904184418467	0.761712553255401
TSACC	2.39872637384815	0	0.0200450671909316	0.0400901343818632	0.0200450671909316	0.00668168906364386	0	0	0	0.00668168906364386	0	0
RHBG	2.31186441602078	0	0.00668168906364386	0.0133633781272877	0.00668168906364386	0.00668168906364386	0.0133633781272877	0	0.00668168906364386	0	0	0.00668168906364386
C1orf61	2.07800529879324	0.0133633781272877	0.126952092209233	0.046771823445507	0.0200450671909316	0.00668168906364386	0	0.00668168906364386	0	0	0	0.00668168906364386
MEF2D	8.53919862333686	0.17372391565474	1.75060253467469	0.835211132955483	0.461036545391427	0.3808562766277	0.0267267562545755	0.00668168906364386	0.0734985797000825	0.00668168906364386	0.113588714081946	0.253904184418467
IQGAP3	5.50571178844254	0.0200450671909316	0.0801802687637264	0.0668168906364386	0.0133633781272877	0.0400901343818632	0	0	0.00668168906364386	0	0	0
TTC24	0.00668168906364386	0.00668168906364386	0.233859117227535	0	0.0267267562545755	0	0	0	0	0	0.0267267562545755	0
GPATCH4	33.301538293201	0.100225335954658	2.21163908006612	0.41426472194592	0.41426472194592	0.287312629736686	0.00668168906364386	0.0267267562545755	0.12027040314559	0.0200450671909316	0.046771823445507	0.0935436468910141
HAPLN2	0.447673167264139	0	0.00668168906364386	0.00668168906364386	0	0.00668168906364386	0	0	0.0400901343818632	0	0	0.00668168906364386
BCAN	0.701577351682606	0	0	0	0	0.0133633781272877	0	0	0	0	0	0
NES	47.7139416034808	0.0133633781272877	0.12027040314559	0.140315470336521	0.00668168906364386	0.574625259473372	0.0133633781272877	0	2.13145881130239	0	0	0.394219654754988
CRABP2	11.7931811973314	0.00668168906364386	0.12027040314559	0.046771823445507	0.0133633781272877	1.80405604718384	0	0	0.00668168906364386	0	0	0
ISG20L2	30.1611444332884	0.327402764118549	3.89542472410437	1.2027040314559	0.474399923518714	0.267267562545755	0.0133633781272877	0.0200450671909316	0.0801802687637263	0	0.180405604718384	0.0734985797000825
RRNAD1	15.9491917949179	0.0400901343818632	0.574625259473372	0.41426472194592	0.113588714081946	0.0668168906364386	0.00668168906364386	0	0.0133633781272877	0.0200450671909316	0	0.0334084453182193
MRPL24	36.5622025562592	0.140315470336521	2.79294602860314	0.835211132955483	0.29399431880033	0.420946411009563	0.0668168906364386	0	0.146997159400165	0.0133633781272877	0.046771823445507	0.0801802687637264
HDGF	111.904928437907	0.374174587564056	4.16269228665013	2.24504752538434	0.454354856327783	0.58798863760066	0.00668168906364386	0.046771823445507	0.227177428163891	0.0334084453182193	0.160360537527453	0.273949251609398
PRCC	74.5609682612019	0.20713236097296	2.82635447392135	0.908709712655565	0.461036545391427	0.360811209436769	0.0334084453182193	0.0534535125091509	0.126952092209233	0	0.0734985797000825	0.146997159400165
SH2D2A	13.9380033867611	1.1425688298831	6.12710887136142	0.046771823445507	0.0400901343818632	0.0200450671909316	0.00668168906364386	0	0.0267267562545755	0	0.0334084453182193	0.0200450671909316
NTRK1	129.477770675291	0.0400901343818632	0.507808368836934	0.29399431880033	0.046771823445507	0.0200450671909316	0.0267267562545755	0.00668168906364386	0.046771823445507	0	0.0133633781272877	0.0200450671909316
INSRR	17.4325267670468	0	0.0935436468910141	0.0801802687637264	0.00668168906364386	0.0133633781272877	0	0	0	0	0	0.0200450671909316
PEAR1	5.80638779630652	0	0.0267267562545755	0.0133633781272877	0.00668168906364386	0.247222495354823	0	0	0.0133633781272877	0	0	0.126952092209233
LRRC71	0.521171746964221	0	0	0.00668168906364386	0	0	0	0	0	0	0	0
ARHGEF11	26.5730774061116	0	0.167042226591097	0.554580192282441	0.0200450671909316	0.0935436468910141	0.0133633781272877	0.00668168906364386	0.0801802687637263	0	0	0.0668168906364386
RN7SL612P	0.347447831309481	0	0	0	0	0.00668168906364386	0	0	0	0	0	0
ETV3	6.88213973555318	0.126952092209233	2.93326149893966	2.04459685347502	0.20713236097296	0.0734985797000825	0.0133633781272877	0	0.0668168906364386	0	0.414264721945919	0.0734985797000825
FCRL5	0.0801802687637264	0.00668168906364386	0.0200450671909316	0	0.982208292355648	0	0	0	0	0.133633781272877	0.00668168906364386	0
FCRL4	0.00668168906364386	0	0.00668168906364386	0	0.0200450671909316	0	0	0	0	0	0	0
FCRL3	0.0668168906364386	0.12027040314559	0.46771823445507	0.0133633781272877	0.46771823445507	0.0133633781272877	0	0	0	0	0	0
FCRL2	0.0734985797000825	0.0133633781272877	0.0801802687637264	0.0267267562545755	0.755030864191756	0.00668168906364386	0	0.00668168906364386	0.00668168906364386	0.0133633781272877	0.00668168906364386	0
FCRL1	0.153678848463809	0	0.046771823445507	0	1.2494758549014	0.00668168906364386	0	0.00668168906364386	0	0	0	0
CD5L	0.267267562545755	0	0.00668168906364386	6.40773981203446	0.0133633781272877	0	0	0	0	0	0	0
CD1D	0.0668168906364386	0	0.0267267562545755	1.00893504861022	0.106907025018302	0.00668168906364386	0	0	0	0.00668168906364386	0	0.046771823445507
CD1A	0.0133633781272877	0.00668168906364386	0.180405604718384	0.0601352015727948	0.0200450671909316	0	0	0	0	0	0	0
CD1C	0.0534535125091509	0	0.187087293782028	1.28288430021962	0.347447831309481	0.00668168906364386	0	0.00668168906364386	0	0	0	0
CD1B	0.0868619578273702	0	0.755030864191756	0.213814050036604	0	0	0	0	0	0	0	0
CD1E	0.133633781272877	0	1.67042226591097	1.60360537527453	0	0.00668168906364386	0	0	0	0	0	0
OR10T2	0.0200450671909316	0	0	0	0	0	0	0	0	0	0	0
SPTA1	0.0534535125091509	0	0.00668168906364386	0	0.00668168906364386	0	0	0	0	0	0	0
MNDA	0.240540806291179	0.0200450671909316	0.153678848463809	11.3054178956854	0.133633781272877	0.0133633781272877	0	0	0	0.00668168906364386	0.0601352015727948	0
PYHIN1	0.267267562545755	1.24279416583776	5.73288921660643	0.0734985797000825	0.180405604718384	0.00668168906364386	0	0.00668168906364386	0.00668168906364386	0	0	0.0133633781272877
IFI16	31.3037132631715	1.86419124875664	16.1095523324454	6.72177919802573	3.320799464631	2.95998825519423	0.0334084453182193	0.0267267562545755	0.514490057900577	0.0601352015727948	0.300676007863974	1.16261389707403
AIM2	0.240540806291179	0.00668168906364386	0.180405604718384	0.701577351682606	0.267267562545755	0	0	0	0	0.00668168906364386	0	0
CADM3	32.5865975633911	0	0.146997159400165	0.0534535125091509	0.0200450671909316	0.253904184418467	0	0.0133633781272877	0.167042226591097	0	0	0.0400901343818632
FCER1A	0.0200450671909316	0	0.133633781272877	0.788439309509976	0	0	0.0200450671909316	0	0	0	0.100225335954658	0
DUSP23	39.2415598707804	0.300676007863974	3.51456844747667	3.37425297714015	0.167042226591097	0.58798863760066	0.0133633781272877	0.0200450671909316	0.280630940673042	0.0200450671909316	0.0534535125091509	0.340766142245837
FCRL6	0.0734985797000825	0.213814050036604	1.0356618048648	0.0133633781272877	0.00668168906364386	0	0	0	0	0	0	0.00668168906364386
SLAMF8	0.113588714081946	0.0200450671909316	0.140315470336521	2.67935731452119	0.00668168906364386	0.0400901343818632	0	0	0	0	0	0
VSIG8	0.781757620446332	0.00668168906364386	0.0601352015727948	0.0133633781272877	0	0.0200450671909316	0	0	0	0	0	0
TAGLN2	149.422612530268	2.40540806291179	32.4462820930546	9.84212799074741	4.07583032882276	3.85533458972251	0.133633781272877	0.0601352015727948	2.09136867692053	0.0668168906364386	1.16929558613768	1.22943078771047
IGSF9	7.39662979345376	0	0.0334084453182193	0.0400901343818632	0.0133633781272877	0	0.00668168906364386	0	0	0	0	0
SLAMF9	0.0334084453182193	0	0.0133633781272877	0.721622418873537	0	0	0	0	0	0	0	0
LINC01133	0.0601352015727948	0	0.0267267562545755	0.0200450671909316	0	0.334084453182193	0.00668168906364386	0	0	0	0	0
KCNJ10	0.100225335954658	0	0	0.334084453182193	0	0	0	0	0.00668168906364386	0	0	0
PIGM	15.628470719863	0.0200450671909316	0.387537965691344	0.200450671909316	0.0601352015727948	0.0668168906364386	0	0.0133633781272877	0.046771823445507	0	0	0.0200450671909316
KCNJ9	1.02898011580115	0	0	0	0	0	0	0	0	0	0	0.00668168906364386
IGSF8	20.319016442541	0.0868619578273702	2.05127854253867	0.347447831309481	0.187087293782028	0.213814050036604	0.0200450671909316	0.0133633781272877	0.126952092209233	0.0133633781272877	0.0534535125091509	0.0334084453182193
ATP1A2	0.180405604718384	0	0.0133633781272877	0	0	0.0935436468910141	0.00668168906364386	0	0.146997159400165	0	0	0
ATP1A4	0.126952092209233	0	0.0400901343818632	0.12027040314559	0.00668168906364386	0	0	0	0	0.00668168906364386	0	0
CASQ1	0.0868619578273702	0	0.0133633781272877	0.0200450671909316	0	0	0	0	0	0	0	0
PEA15	38.6335261659888	0.0868619578273702	1.00225335954658	2.51231508793009	0.340766142245837	0.835211132955483	0.0200450671909316	0.0200450671909316	0.320721075054905	0	0.167042226591097	0.775075931382688
DCAF8	14.539355402489	0.113588714081946	1.86419124875664	0.728304107937181	0.20713236097296	0.267267562545755	0.0200450671909316	0.00668168906364386	0.046771823445507	0.0267267562545755	0.046771823445507	0.140315470336521
PEX19	16.6240423903459	0.0534535125091509	0.975526603292004	0.374174587564056	0.0668168906364386	0.146997159400165	0	0.0133633781272877	0.0734985797000825	0	0.0267267562545755	0.0801802687637264
COPA	52.4846675949225	0.494444990709646	5.18499071338764	2.47890664261187	0.648123839173455	0.841892822019127	0.0400901343818632	0.0133633781272877	0.273949251609398	0.0200450671909316	0.227177428163891	0.387537965691344
SUMO1P3	0.0734985797000825	0	0.00668168906364386	0	0.00668168906364386	0	0	0	0	0	0	0
NCSTN	19.4771236205219	0.106907025018302	1.12920545175581	1.36306456898335	0.260585873482111	0.267267562545755	0	0.00668168906364386	0.113588714081946	0	0.0601352015727948	0.126952092209233
NHLH1	1.13588714081946	0	0.0334084453182193	0.0267267562545755	0.0133633781272877	0	0	0	0	0	0	0.0133633781272877
VANGL2	20.3123347534773	0.00668168906364386	0.0935436468910141	0.0801802687637264	0.0200450671909316	0.0668168906364386	0.0133633781272877	0.0200450671909316	0.046771823445507	0	0	0.0267267562545755
SLAMF6	0.0334084453182193	0.180405604718384	1.22274909864683	0.0868619578273702	0.153678848463809	0	0.00668168906364386	0	0.00668168906364386	0.0133633781272877	0	0
CD84	0.220495739100247	0.0200450671909316	2.03123347534773	5.2852160493423	0.160360537527453	0.0133633781272877	0	0.00668168906364386	0	0	0.0133633781272877	0
SLAMF1	0.106907025018302	0.00668168906364386	1.87755462688393	0.0801802687637264	0.20713236097296	0.0133633781272877	0	0	0.00668168906364386	0.0267267562545755	0.0267267562545755	0
CD48	0.801802687637264	1.34970119085606	26.5864407842389	9.53477029381979	3.74842756470421	0.0601352015727948	0.0334084453182193	0.0400901343818632	0.0133633781272877	0.0133633781272877	0.260585873482111	0
SLAMF7	0.307357696927618	0.240540806291179	0.908709712655565	2.345272861339	0.0400901343818632	0.0400901343818632	0	0	0.0133633781272877	0.113588714081946	0.213814050036604	0
LY9	0.100225335954658	0.160360537527453	2.23836583632069	0.260585873482111	2.40540806291179	0.0133633781272877	0	0.00668168906364386	0.00668168906364386	0.167042226591097	0.273949251609398	0
CD244	0.0400901343818632	0.140315470336521	0.541216814155153	0.193768982845672	0	0	0	0.00668168906364386	0	0	0	0
ITLN1	0.00668168906364386	0	0.00668168906364386	0.0868619578273702	0	0.100225335954658	0	0	0	0	0	0
