NAME	Neuroendocrine.cells	NK.cells	T.cells	Myeloid.cells	B.cells	Fibroblasts	Stromal.other.cells	RBCs.cells	Schwann.cells	Plasma.cells	pDC.cells	Endothelial.cells
SH3PXD2A	0.160176452692425	0.00688073394495413	0.015089722675367	0.0418636056718433	0.0164765525982256	0.280898876404494	0.0588235294117647	0.0833333333333333	1.01904761904762	0	0.128205128205128	0.274074074074074
PLEC	0.0619866139336781	0.0344036697247706	0.0650489396411093	0.12221471978393	0.0329531051964512	0.300561797752809	0.0294117647058824	0.05	0.714285714285714	0.0434782608695652	0.115384615384615	0.637037037037037
NFIX	0.0028521448128993	0.00458715596330275	0.00224306688417618	0.00675219446320054	0.0139416983523447	0.196629213483146	0.0441176470588235	0.05	0.40952380952381	0	0	0.0740740740740741
FAM114A1	0.040956799513234	0.00229357798165138	0.00224306688417618	0.0344361917623228	0	0.376404494382022	0.0147058823529412	0	0.561904761904762	0.0434782608695652	0.0128205128205128	0.244444444444444
GPR17	0.00019014298752662	0	0.000407830342577488	0	0	0	0	0	0.380952380952381	0	0	0
CDH6	0.0820276848189839	0.00229357798165138	0.00265089722675367	0.00810263335584065	0.00380228136882129	0.25	0	0.0333333333333333	0.695238095238095	0	0	0.0148148148148148
SPHK1	0.00399300273805902	0	0.00387438825448613	0.0911546252532073	0.00253485424588086	0.126404494382022	0	0	0.419047619047619	0.0434782608695652	0.141025641025641	0.274074074074074
LOXL2	0.0159339823547308	0	0.0018352365415987	0.00270087778528022	0.00126742712294043	0.367977528089888	0	0	0.447619047619048	0	0	0.259259259259259
MX2	0.00387891694554305	0.055045871559633	0.0721859706362153	0.332883187035787	0.135614702154626	0.351123595505618	0.0147058823529412	0	0.542857142857143	0	0.179487179487179	0.725925925925926
MAML2	0.0279510191664131	0.0688073394495413	0.0872756933115824	0.149898717083052	0.0747782002534854	0.429775280898876	0	0	0.59047619047619	0	0.0256410256410256	0.42962962962963
TAX1BP3	0.117204137511409	0.0298165137614679	0.0477161500815661	0.134368669817691	0.0659062103929024	0.455056179775281	0.0294117647058824	0.05	0.885714285714286	0.0869565217391304	0.551282051282051	0.748148148148148
MYOT	0.00406905993306967	0	0.000815660685154976	0.00135043889264011	0	0.00280898876404494	0	0	0.371428571428571	0	0	0
FHDC1	0.01350015211439	0.00229357798165138	0.000407830342577488	0.00202565833896016	0	0.00561797752808989	0	0	0.4	0	0	0.0148148148148148
ITGB8	0.0754867660480681	0.00458715596330275	0.00224306688417618	0.0141796083727211	0.00506970849176172	0.0842696629213483	0.0147058823529412	0	0.619047619047619	0	0	0.0148148148148148
IGLC3	0.00943109218132035	0.018348623853211	0.0157014681892333	0.0243079000675219	2.35614702154626	0.0449438202247191	0.0294117647058824	0.0333333333333333	0.0285714285714286	1842	0.448717948717949	0.0222222222222222
IGHG1	0.00783389108609675	0.00458715596330275	0.0110114192495922	0.0175557056043214	0.23447401774398	0.00842696629213483	0	0	0	660.565217391304	0.0384615384615385	0.00740740740740741
IGHG3	0.00467751749315485	0.0114678899082569	0.0195758564437194	0.0216070222822417	0.152091254752852	0.0196629213483146	0	0	0.019047619047619	601.608695652174	0.0512820512820513	0.00740740740740741
IGHG4	0.0247566169759659	0.00688073394495413	0.0161092985318108	0.024983119513842	0.073510773130545	0.00842696629213483	0	0.0333333333333333	0	618.347826086957	0.0128205128205128	0.0444444444444444
IGHA1	0.00684514755095832	0.0206422018348624	0.00978792822185971	0.00945307224848076	0.106463878326996	0.0168539325842697	0	0	0	142.608695652174	0.0641025641025641	0.00740740740740741
IGHGP	3.8028597505324e-05	0	0.00142740619902121	0	0.0202788339670469	0	0	0	0	55.0434782608696	0.0128205128205128	0
IGHG2	0.000532400365074536	0	0.000815660685154976	0.00135043889264011	0.0608365019011407	0.00280898876404494	0	0	0	25.1304347826087	0	0
IGLL5	0.00711134773349559	0	0.00265089722675367	0.00405131667792032	0.0608365019011407	0.00842696629213483	0	0	0	14.0434782608696	0	0.00740740740740741
IGLV2-14	0.000266200182537268	0	0.000407830342577488	0.00270087778528022	0.00506970849176172	0	0	0	0	7.60869565217391	0	0
DERL3	0.00676909035594767	0	0.00367047308319739	0.00675219446320054	0.0684410646387833	0.0561797752808989	0	0	0	5.65217391304348	1.33333333333333	0
IGLV1-40	0.000304228780042592	0	0.00101957585644372	0.000675219446320054	0.00253485424588086	0	0	0	0	4.91304347826087	0	0
